provider_id,provider_name,provider_city,provider_state,provider_zip_code,apc,apc_desc,capc_services,average_medicare_allowed_amount,CBSA
50197,Sequoia Hospital,Redwood City,CA,94062,5114,Level 4 Musculoskeletal Procedures,81,7407.48,41860
50204,Palmdale Regional Medical Center,Palmdale,CA,93552,5114,Level 4 Musculoskeletal Procedures,36,5744.17,31080
50222,Sharp Chula Vista Medical Center,Chula Vista,CA,91911,5114,Level 4 Musculoskeletal Procedures,15,5990.73,41740
50224,Hoag Memorial Hospital Presbyterian,Newport Beach,CA,92663,5114,Level 4 Musculoskeletal Procedures,47,5990.73,31080
50225,Adventist Health Feather River,Paradise,CA,95969,5114,Level 4 Musculoskeletal Procedures,54,5913.5,17020
50228,San Francisco General Hospital,San Francisco,CA,94110,5114,Level 4 Musculoskeletal Procedures,26,7336.56,41860
50231,Pomona Valley Hospital Medical Center,Pomona,CA,91767,5114,Level 4 Musculoskeletal Procedures,30,5990.75,31080
50232,French Hospital Medical Center,San Luis Obispo,CA,93401,5114,Level 4 Musculoskeletal Procedures,64,5916.15,42020
50235,Providence Saint Joseph Medical Ctr,Burbank,CA,91505,5114,Level 4 Musculoskeletal Procedures,117,5705.93,31080
50236,Adventist Health Simi Valley,Simi Valley,CA,93065,5114,Level 4 Musculoskeletal Procedures,18,6148.88,37100
50238,Methodist Hospital Of Southern Ca,Arcadia,CA,91006,5114,Level 4 Musculoskeletal Procedures,44,5990.8,31080
50239,Glendale Adventist Medical Center,Glendale,CA,91206,5114,Level 4 Musculoskeletal Procedures,47,5990.73,31080
50242,Dominican Hospital,Santa Cruz,CA,95065,5114,Level 4 Musculoskeletal Procedures,78,7524.27,42100
50243,Desert Regional Medical Center,Palm Springs,CA,92262,5114,Level 4 Musculoskeletal Procedures,18,5990.73,40140
50245,Arrowhead Regional Medical Center,Colton,CA,92324,5114,Level 4 Musculoskeletal Procedures,12,5990.97,40140
50254,Marshall Medical Center,Placerville,CA,95667,5114,Level 4 Musculoskeletal Procedures,97,6740.2,40900
50261,Sierra View Medical Center,Porterville,CA,93257,5114,Level 4 Musculoskeletal Procedures,36,5990.73,47300
50262,Ronald Reagan U C L A Medical Center,Los Angeles,CA,90095,5114,Level 4 Musculoskeletal Procedures,66,5775.32,31080
50272,Redlands Community Hospital,Redlands,CA,92373,5114,Level 4 Musculoskeletal Procedures,33,5990.91,40140
50276,Contra Costa Regional Medical Center,Martinez,CA,94553,5114,Level 4 Musculoskeletal Procedures,60,7233.44,41860
50278,Providence Holy Cross Medical Center,Mission Hills,CA,91346,5114,Level 4 Musculoskeletal Procedures,37,5990.74,31080
50280,Mercy Medical Center Redding,Redding,CA,96001,5114,Level 4 Musculoskeletal Procedures,256,6500.18,39820
50283,Stanford Health Care - Valleycare,Pleasanton,CA,94588,5114,Level 4 Musculoskeletal Procedures,71,7407.48,41860
50289,Seton Medical Center,Daly City,CA,94015,5114,Level 4 Musculoskeletal Procedures,15,6958.97,41860
50290,Providence Saint John's Health Center,Santa Monica,CA,90404,5114,Level 4 Musculoskeletal Procedures,87,5935.87,31080
50291,Sutter Santa Rosa Regional Hospital,Santa Rosa,CA,95403,5114,Level 4 Musculoskeletal Procedures,51,7194.55,42220
50295,Mercy Hospital,Bakersfield,CA,93301,5114,Level 4 Musculoskeletal Procedures,73,5990.79,12540
50300,St Mary Medical Center,Apple Valley,CA,92307,5114,Level 4 Musculoskeletal Procedures,29,5831.45,40140
50305,Alta Bates Summit Medical Center - Alta Bates Camp,Berkeley,CA,94705,5114,Level 4 Musculoskeletal Procedures,35,7407.48,41860
50308,El Camino Hospital,Mountain View,CA,94040,5114,Level 4 Musculoskeletal Procedures,144,7365.39,41940
50309,Sutter Roseville Medical Center,Roseville,CA,95661,5114,Level 4 Musculoskeletal Procedures,227,6972.45,40900
50313,Sutter Tracy Community Hospital,Tracy,CA,95376,5114,Level 4 Musculoskeletal Procedures,18,6272.31,44700
50315,Kern Medical Center,Bakersfield,CA,93306,5114,Level 4 Musculoskeletal Procedures,33,5990.73,12540
50320,Highland Hospital,Oakland,CA,94602,5114,Level 4 Musculoskeletal Procedures,16,7407.71,41860
50324,Scripps Memorial Hospital La Jolla,La Jolla,CA,92037,5114,Level 4 Musculoskeletal Procedures,41,5990.79,41740
50327,Loma Linda University Medical Center,Loma Linda,CA,92354,5114,Level 4 Musculoskeletal Procedures,102,5946.72,40140
50334,Salinas Valley Memorial Hospital,Salinas,CA,93901,5114,Level 4 Musculoskeletal Procedures,61,7307.62,41500
50335,Adventist Health Sonora,Sonora,CA,95370,5114,Level 4 Musculoskeletal Procedures,165,6391.65,43760
50336,Adventist Health Lodi Memorial,Lodi,CA,95240,5114,Level 4 Musculoskeletal Procedures,20,6563.47,44700
50342,Pioneers Memorial Healthcare District,Brawley,CA,92227,5114,Level 4 Musculoskeletal Procedures,46,5990.73,20940
50348,University Of California Irvine Med Center,Orange,CA,92868,5114,Level 4 Musculoskeletal Procedures,42,5990.73,31080
50351,Torrance Memorial Medical Center,Torrance,CA,90509,5114,Level 4 Musculoskeletal Procedures,149,5851.88,31080
50352,Barton Memorial Hospital,South Lake Tahoe,CA,96150,5114,Level 4 Musculoskeletal Procedures,69,6644.51,40900
50353,Providence Little Company Of Mary Med Ctr Torrance,Torrance,CA,90503,5114,Level 4 Musculoskeletal Procedures,60,5911.86,31080
50357,Goleta Valley Cottage Hospital,Santa Barbara,CA,93111,5114,Level 4 Musculoskeletal Procedures,33,5990.73,42200
50360,Marin General Hospital,Greenbrae,CA,94904,5114,Level 4 Musculoskeletal Procedures,71,7463.33,41860
50367,Northbay Medical Center,Fairfield,CA,94533,5114,Level 4 Musculoskeletal Procedures,49,7305.62,46700
50376,Lac/Harbor-Ucla Med Center,Torrance,CA,90502,5114,Level 4 Musculoskeletal Procedures,15,5990.73,31080
50380,Good Samaritan Hospital,San Jose,CA,95124,5114,Level 4 Musculoskeletal Procedures,93,7236.66,41940
50382,Citrus Valley Medical Center-Ic Campus,Covina,CA,91723,5114,Level 4 Musculoskeletal Procedures,24,5607.26,31080
50393,Pih Hospital - Downey,Downey,CA,90241,5114,Level 4 Musculoskeletal Procedures,11,5610.64,31080
50394,Community Memorial Hospital San Buenaventura,Ventura,CA,93003,5114,Level 4 Musculoskeletal Procedures,82,5976.53,37100
50396,Santa Barbara Cottage Hospital,Santa Barbara,CA,93102,5114,Level 4 Musculoskeletal Procedures,222,6224.46,42200
50414,Mercy Hospital Of Folsom,Folsom,CA,95630,5114,Level 4 Musculoskeletal Procedures,49,6857.04,40900
50417,Sutter Coast Hospital,Crescent City,CA,95531,5114,Level 4 Musculoskeletal Procedures,26,6022.91,18860
50424,Scripps Green Hospital,La Jolla,CA,92037,5114,Level 4 Musculoskeletal Procedures,174,5935.88,41740
50438,Huntington Memorial Hospital,Pasadena,CA,91109,5114,Level 4 Musculoskeletal Procedures,65,5990.8,31080
50441,Stanford Health Care,Stanford,CA,94305,5114,Level 4 Musculoskeletal Procedures,386,7382.12,41940
50444,Mercy Medical Center,Merced,CA,95340,5114,Level 4 Musculoskeletal Procedures,75,6190.26,32900
50454,Ucsf Medical Center,San Francisco,CA,94143,5114,Level 4 Musculoskeletal Procedures,185,7304.12,41860
50455,Adventist Health Bakersfield,Bakersfield,CA,93301,5114,Level 4 Musculoskeletal Procedures,32,5850.21,12540
50457,St Mary's Medical Center,San Francisco,CA,94117,5114,Level 4 Musculoskeletal Procedures,44,6913.96,41860
50464,Doctors Medical Center,Modesto,CA,95350,5114,Level 4 Musculoskeletal Procedures,76,6246.73,33700
50471,Good Samaritan Hospital,Los Angeles,CA,90017,5114,Level 4 Musculoskeletal Procedures,36,5990.81,31080
50481,West Hills Hospital & Medical Center,West Hills,CA,91307,5114,Level 4 Musculoskeletal Procedures,13,6148.88,37100
50481,West Hills Hospital & Medical Center,West Hills,CA,91307,5114,Level 4 Musculoskeletal Procedures,13,6148.88,31080
50485,Long Beach Memorial Medical Center,Long Beach,CA,90806,5114,Level 4 Musculoskeletal Procedures,49,5810.28,31080
50488,Eden Medical Center,Castro Valley,CA,94546,5114,Level 4 Musculoskeletal Procedures,63,7310.96,41860
50492,Clovis Community Medical Center,Clovis,CA,93611,5114,Level 4 Musculoskeletal Procedures,184,5941.73,23420
50498,Sutter Auburn Faith Hospital,Auburn,CA,95603,5114,Level 4 Musculoskeletal Procedures,76,6972.51,40900
50502,Saint Vincent Medical Center,Los Angeles,CA,90057,5114,Level 4 Musculoskeletal Procedures,56,5990.73,31080
50503,Scripps Memorial Hospital - Encinitas,Encinitas,CA,92024,5114,Level 4 Musculoskeletal Procedures,37,5736.68,41740
50506,Sierra Vista Regional Medical Center,San Luis Obispo,CA,93405,5114,Level 4 Musculoskeletal Procedures,132,5990.73,42020
50515,Kaiser Foundation Hospital - Zion,San Diego,CA,92120,5114,Level 4 Musculoskeletal Procedures,11,5871.19,41740
50516,Mercy San Juan Medical Center,Carmichael,CA,95608,5114,Level 4 Musculoskeletal Procedures,115,6972.45,40900
50517,Victor Valley Global Medical Center,Victorville,CA,92392,5114,Level 4 Musculoskeletal Procedures,16,5990.73,40140
50523,Sutter Delta Medical Center,Antioch,CA,94509,5114,Level 4 Musculoskeletal Procedures,12,7355.91,41860
50534,John F Kennedy Memorial Hospital,Indio,CA,92201,5114,Level 4 Musculoskeletal Procedures,25,5990.73,40140
50537,Sutter Davis Hospital,Davis,CA,95616,5114,Level 4 Musculoskeletal Procedures,63,6792.91,40900
50537,Sutter Davis Hospital,Davis,CA,95616,5114,Level 4 Musculoskeletal Procedures,63,6792.91,46700
50549,Los Robles Hospital & Medical Center,Thousand Oaks,CA,91360,5114,Level 4 Musculoskeletal Procedures,98,6098.92,37100
50551,Los Alamitos Medical Center,Los Alamitos,CA,90720,5114,Level 4 Musculoskeletal Procedures,27,5847.61,31080
50557,Memorial Medical Center,Modesto,CA,95355,5114,Level 4 Musculoskeletal Procedures,96,6016.43,33700
50567,Mission Hospital Regional Med Center,Mission Viejo,CA,92691,5114,Level 4 Musculoskeletal Procedures,95,5904.48,31080
50570,Fountain Valley Regional Hospital & Medical Center,Fountain Valley,CA,92708,5114,Level 4 Musculoskeletal Procedures,34,5990.73,31080
50573,Eisenhower Medical Center,Rancho Mirage,CA,92270,5114,Level 4 Musculoskeletal Procedures,382,5891.1,40140
50581,Lakewood Regional Medical Center,Lakewood,CA,90712,5114,Level 4 Musculoskeletal Procedures,15,5990.73,31080
50589,Placentia Linda Hospital,Placentia,CA,92870,5114,Level 4 Musculoskeletal Procedures,41,5990.8,31080
50590,Methodist Hospital Of Sacramento,Sacramento,CA,95823,5114,Level 4 Musculoskeletal Procedures,29,6777.37,40900
50599,University Of California Davis Medical Center,Sacramento,CA,95817,5114,Level 4 Musculoskeletal Procedures,122,6972.42,40900
50603,Saddleback Memorial Medical Center,Laguna Hills,CA,92653,5114,Level 4 Musculoskeletal Procedures,28,5990.73,31080
50608,Delano Regional Medical Center,Delano,CA,93215,5114,Level 4 Musculoskeletal Procedures,15,5990.73,12540
50608,Delano Regional Medical Center,Delano,CA,93215,5114,Level 4 Musculoskeletal Procedures,15,5990.73,47300
50616,St Johns Pleasant Valley Hospital,Camarillo,CA,93010,5114,Level 4 Musculoskeletal Procedures,36,6012.88,37100
50624,Henry Mayo Newhall  Hospital,Valencia,CA,91355,5114,Level 4 Musculoskeletal Procedures,67,5919.53,31080
50625,Cedars-Sinai Medical Center,Los Angeles,CA,90048,5114,Level 4 Musculoskeletal Procedures,425,5945.86,31080
50633,Twin Cities Community Hospital,Templeton,CA,93465,5114,Level 4 Musculoskeletal Procedures,75,5990.73,42020
50636,Pomerado Hospital,Poway,CA,92064,5114,Level 4 Musculoskeletal Procedures,25,5799.92,41740
50678,Orange Coast Memorial Medical Center,Fountain Valley,CA,92708,5114,Level 4 Musculoskeletal Procedures,73,5873.51,31080
50689,San Ramon Regional Medical Ctr,San Ramon,CA,94583,5114,Level 4 Musculoskeletal Procedures,58,7251.77,41860
50696,Keck Hospital Of Usc,Los Angeles,CA,90033,5114,Level 4 Musculoskeletal Procedures,151,5959.13,31080
50701,Southwest Healthcare System,Murrieta,CA,92562,5114,Level 4 Musculoskeletal Procedures,34,5990.73,40140
50708,Fresno Surgical Hospital,Fresno,CA,93710,5114,Level 4 Musculoskeletal Procedures,174,5826.35,23420
50714,Sutter Maternity & Surgery Center Of Santa Cruz,Santa Cruz,CA,95065,5114,Level 4 Musculoskeletal Procedures,128,7604.9,42100
50726,Stanislaus Surgical Hospital,Modesto,CA,95355,5114,Level 4 Musculoskeletal Procedures,79,6019.53,33700
50740,Marina Del Rey Hospital,Marina Del Rey,CA,90291,5114,Level 4 Musculoskeletal Procedures,108,5990.76,31080
50742,Olympia Medical Center,Los Angeles,CA,90036,5114,Level 4 Musculoskeletal Procedures,20,5991.17,31080
50745,Chapman Global Medical Center,Orange,CA,92869,5114,Level 4 Musculoskeletal Procedures,19,5990.87,31080
50754,Menlo Park Surgical Hospital,Menlo Park,CA,94025,5114,Level 4 Musculoskeletal Procedures,67,7362.05,41860
50757,Alvarado Hospital Medical Center,San Diego,CA,92120,5114,Level 4 Musculoskeletal Procedures,24,5991.53,41740
50761,Providence Tarzana Medical Center,Tarzana,CA,91356,5114,Level 4 Musculoskeletal Procedures,82,5944.49,31080
50764,Shasta Regional Medical Center,Redding,CA,96001,5114,Level 4 Musculoskeletal Procedures,57,6520.57,39820
50766,Sutter Surgical Hospital - North Valley,Yuba City,CA,95991,5114,Level 4 Musculoskeletal Procedures,98,5942.11,49700
50767,Kaiser Foundation Hospital - Vacaville,Vacaville,CA,95688,5114,Level 4 Musculoskeletal Procedures,11,6216.7,46700
50769,Hoag Orthopedic Institute,Irvine,CA,92618,5114,Level 4 Musculoskeletal Procedures,107,5946.14,31080
50770,Loma Linda University Medical Center-Murrieta,Murrieta,CA,92563,5114,Level 4 Musculoskeletal Procedures,29,5826.14,40140
50775,Temecula Valley Hospital,Temecula,CA,92592,5114,Level 4 Musculoskeletal Procedures,12,5990.73,40140
50781,Sonoma West Medical Center,Sebastopol,CA,95472,5114,Level 4 Musculoskeletal Procedures,11,6827.49,42220
50782,Casa Colina Hospital,Pomona,CA,91767,5114,Level 4 Musculoskeletal Procedures,37,5990.73,31080
60001,North Colorado Medical Center,Greeley,CO,80631,5114,Level 4 Musculoskeletal Procedures,79,5097.5,24540
60003,Longmont United Hospital,Longmont,CO,80501,5114,Level 4 Musculoskeletal Procedures,28,4781.61,14500
60004,Platte Valley Medical Center,Brighton,CO,80601,5114,Level 4 Musculoskeletal Procedures,36,5189.2,24540
60004,Platte Valley Medical Center,Brighton,CO,80601,5114,Level 4 Musculoskeletal Procedures,36,5189.2,19740
60006,Montrose Memorial Hospital,Montrose,CO,81401,5114,Level 4 Musculoskeletal Procedures,23,5262.5,33940
60008,San Luis Valley Health,Alamosa,CO,81101,5114,Level 4 Musculoskeletal Procedures,31,5342.67,99999
60009,Lutheran Medical Center,Wheat Ridge,CO,80033,5114,Level 4 Musculoskeletal Procedures,47,5103.35,19740
60010,Poudre Valley Hospital,Fort Collins,CO,80524,5114,Level 4 Musculoskeletal Procedures,269,5172.58,24540
60010,Poudre Valley Hospital,Fort Collins,CO,80524,5114,Level 4 Musculoskeletal Procedures,269,5172.58,22660
60011,Denver Health Medical Center,Denver,CO,80204,5114,Level 4 Musculoskeletal Procedures,38,5189.33,19740
60012,Centura Health-St Mary Corwin Medical Center,Pueblo,CO,81004,5114,Level 4 Musculoskeletal Procedures,48,5068.67,39380
60013,Mercy Regional Medical Center,Durango,CO,81301,5114,Level 4 Musculoskeletal Procedures,140,5397.64,20420
60013,Mercy Regional Medical Center,Durango,CO,81301,5114,Level 4 Musculoskeletal Procedures,140,5397.64,99999
60014,Presbyterian St Lukes Medical Center,Denver,CO,80218,5114,Level 4 Musculoskeletal Procedures,63,4816.19,19740
60015,Centura Health-St Anthony Hospital,Lakewood,CO,80228,5114,Level 4 Musculoskeletal Procedures,26,5189.2,19740
60016,Centura Health-St Thomas More Hospital,Canon City,CO,81212,5114,Level 4 Musculoskeletal Procedures,24,5436.92,15860
60020,Parkview Medical Center Inc,Pueblo,CO,81003,5114,Level 4 Musculoskeletal Procedures,115,4963.36,39380
60022,University Colo Health Memorial Hospital Central,Colorado Springs,CO,80909,5114,Level 4 Musculoskeletal Procedures,154,4973.6,17820
60023,St Marys  Medical Center,Grand Junction,CO,81502,5114,Level 4 Musculoskeletal Procedures,111,5112.47,24300
60024,University Of Colorado Hospital Authority,Aurora,CO,80045,5114,Level 4 Musculoskeletal Procedures,239,5154.63,19740
60027,Foothills Hospital,Boulder,CO,80303,5114,Level 4 Musculoskeletal Procedures,83,5149.49,19740
60027,Foothills Hospital,Boulder,CO,80303,5114,Level 4 Musculoskeletal Procedures,83,5149.49,14500
60028,Saint Joseph Hospital,Denver,CO,80218,5114,Level 4 Musculoskeletal Procedures,17,4946.17,19740
60030,Mckee Medical Center,Loveland,CO,80538,5114,Level 4 Musculoskeletal Procedures,21,5005.96,22660
60031,Centura Health-Penrose St Francis Health Services,Colorado Springs,CO,80907,5114,Level 4 Musculoskeletal Procedures,154,5050.49,17820
60032,Rose Medical Center,Denver,CO,80220,5114,Level 4 Musculoskeletal Procedures,94,5101.23,19740
60034,Swedish Medical Center,Englewood,CO,80113,5114,Level 4 Musculoskeletal Procedures,85,5189.2,19740
60049,Uchealth Yampa Valley Medical Center,Steamboat Springs,CO,80487,5114,Level 4 Musculoskeletal Procedures,85,5224.99,44460
60054,Community Hospital,Grand Junction,CO,81505,5114,Level 4 Musculoskeletal Procedures,26,5068.66,24300
60064,Centura Health-Porter Adventist Hospital,Denver,CO,80210,5114,Level 4 Musculoskeletal Procedures,52,5122.97,19740
60065,North Suburban Medical Center,Thornton,CO,80229,5114,Level 4 Musculoskeletal Procedures,20,4982.48,19740
60071,Delta County Memorial Hospital,Delta,CO,81416,5114,Level 4 Musculoskeletal Procedures,52,5068.8,33940
60071,Delta County Memorial Hospital,Delta,CO,81416,5114,Level 4 Musculoskeletal Procedures,52,5068.8,99999
60075,Valley View Hospital Association,Glenwood Springs,CO,81601,5114,Level 4 Musculoskeletal Procedures,57,5428.53,24060
60076,Sterling Regional Medcenter,Sterling,CO,80751,5114,Level 4 Musculoskeletal Procedures,28,5274.06,44540
60096,Vail Health Hospital,Vail,CO,81657,5114,Level 4 Musculoskeletal Procedures,142,5422.83,20780
60100,"Medical Center Of Aurora, The",Aurora,CO,80012,5114,Level 4 Musculoskeletal Procedures,56,5117.98,19740
60103,Centura Health-Avista Adventist Hospital,Louisville,CO,80027,5114,Level 4 Musculoskeletal Procedures,36,5055.85,14500
60103,Centura Health-Avista Adventist Hospital,Louisville,CO,80027,5114,Level 4 Musculoskeletal Procedures,36,5055.85,19740
60104,St Anthony North Health Campus,Westminster,CO,80023,5114,Level 4 Musculoskeletal Procedures,11,5189.2,19740
60112,Sky Ridge Medical Center,Lone Tree,CO,80124,5114,Level 4 Musculoskeletal Procedures,109,5006.02,19740
60113,Centura Health-Littleton Adventist Hospital,Littleton,CO,80122,5114,Level 4 Musculoskeletal Procedures,58,5117.97,19740
60114,Parker Adventist Hospital,Parker,CO,80138,5114,Level 4 Musculoskeletal Procedures,85,5153.34,19740
60116,Good Samaritan Medical Center,Lafayette,CO,80026,5114,Level 4 Musculoskeletal Procedures,14,4563.32,14500
60117,"Animas Surgical Hospital, Llc",Durango,CO,81301,5114,Level 4 Musculoskeletal Procedures,94,5068.69,20420
60117,"Animas Surgical Hospital, Llc",Durango,CO,81301,5114,Level 4 Musculoskeletal Procedures,94,5068.69,99999
60118,St Anthony Summit Medical Center,Frisco,CO,80443,5114,Level 4 Musculoskeletal Procedures,97,5022.55,14720
60119,Medical Center Of The Rockies,Loveland,CO,80538,5114,Level 4 Musculoskeletal Procedures,333,5158.45,22660
